Country_REF	Country_ISO	Country_ALT	Region_REF	Region_ALT
Sudan	SDN	Sudan	Delami	NA
Sudan	SDN	Sudan	Delgo	NA
Sudan	SDN	Sudan	Dilling	NA
Sudan	SDN	Sudan	Dongola	NA
Sudan	SDN	Sudan	Dordieb	NA
Sudan	SDN	Sudan	Ed Al Fursan	NA
Sudan	SDN	Sudan	Ed Damazine	NA
Sudan	SDN	Sudan	Foro Baranga	NA
Sudan	SDN	Sudan	Gala'a Al Nahal	NA
Sudan	SDN	Sudan	Galabat Ash-Shargiah	NA
Sudan	SDN	Sudan	Gebrat Al Sheikh	NA
Sudan	SDN	Sudan	Geisan	NA
Sudan	SDN	Sudan	Gereida	NA
Sudan	SDN	Sudan	Ghadeer	NA
Sudan	SDN	Sudan	Gharb Bara	NA
Sudan	SDN	Sudan	Gharb Jabal Marrah	NA
Sudan	SDN	Sudan	Ghubaish	NA
Sudan	SDN	Sudan	Guli	NA
Sudan	SDN	Sudan	Habila - SK	NA
Sudan	SDN	Sudan	Habila - WD	NA
Sudan	SDN	Sudan	Hala'ib	NA
Sudan	SDN	Sudan	Halfa	NA
Sudan	SDN	Sudan	Halfa Aj Jadeedah	NA
Sudan	SDN	Sudan	Haya	NA
Sudan	SDN	Sudan	Heiban	NA
Sudan	SDN	Sudan	Janub Al Jazirah	NA
Sudan	SDN	Sudan	Jebel Awlia	Jabal awlya
Sudan	SDN	Sudan	Jebel Moon	NA
Sudan	SDN	Sudan	Jubayt Elma'aadin	NA
Sudan	SDN	Sudan	Kadugli	NA
Sudan	SDN	Sudan	Karrari	NA
Sudan	SDN	Sudan	Kas	NA
Sudan	SDN	Sudan	Kateila	NA
Sudan	SDN	Sudan	Kebkabiya	NA
Sudan	SDN	Sudan	Keilak	NA
Sudan	SDN	Sudan	Kelemando	NA
Sudan	SDN	Sudan	Kereneik	NA
Sudan	SDN	Sudan	Kernoi	NA
Sudan	SDN	Sudan	Khartoum	Khartoum,Khartum
Sudan	SDN	Sudan	Kosti	Kosti
Sudan	SDN	Sudan	Kubum	NA
Sudan	SDN	Sudan	Kulbus	NA
Sudan	SDN	Sudan	Kutum	NA
Sudan	SDN	Sudan	Madeinat Al Gedaref	NA
Sudan	SDN	Sudan	Madeinat Kassala	NA
Sudan	SDN	Sudan	Medani Al Kubra	NA
Sudan	SDN	Sudan	Melit	NA
Sudan	SDN	Sudan	Mershing	NA
Sudan	SDN	Sudan	Merwoe	NA
Sudan	SDN	Sudan	Mukjar	NA
Sudan	SDN	Sudan	Nitega	NA
Sudan	SDN	Sudan	Nyala Janoub	NA
Sudan	SDN	Sudan	Nyala Shimal	NA
Sudan	SDN	Sudan	Port Sudan	Portsudan
Sudan	SDN	Sudan	Rabak	NA
Sudan	SDN	Sudan	Rehaid Albirdi	NA
Sudan	SDN	Sudan	Reifi Aroma	NA
Sudan	SDN	Sudan	Reifi Gharb Kassala	NA
Sudan	SDN	Sudan	Reifi Hamashkureib	NA
Sudan	SDN	Sudan	Reifi Kassla	NA
Sudan	SDN	Sudan	Reifi Khashm Elgirba	NA
Sudan	SDN	Sudan	Reifi Nahr Atbara	NA
Sudan	SDN	Sudan	Reifi Shamal Ad Delta	NA
Sudan	SDN	Sudan	Reifi Telkok	NA
Sudan	SDN	Sudan	Reifi Wad Elhilaiw	NA
Sudan	SDN	Sudan	Saraf Omra	NA
Sudan	SDN	Sudan	Sawakin	NA
Sudan	SDN	Sudan	Sennar	NA
Sudan	SDN	Sudan	Shamal Jabal Marrah	NA
Sudan	SDN	Sudan	Sharg Aj Jabal	NA
Sudan	SDN	Sudan	Sharg Al Jazirah	NA
Sudan	SDN	Sudan	Sharg An Neel	NA
Sudan	SDN	Sudan	Sharg Sennar	NA
Sudan	SDN	Sudan	Shattaya	NA
Sudan	SDN	Sudan	Sheikan	NA
Sudan	SDN	Sudan	Shendi	NA
Sudan	SDN	Sudan	Shia'ria	NA
Sudan	SDN	Sudan	Sinja	NA
Sudan	SDN	Sudan	Sinkat	Sinar
Sudan	SDN	Sudan	Sirba	NA
Sudan	SDN	Sudan	Soudari	NA
Sudan	SDN	Sudan	Talawdi	NA
Sudan	SDN	Sudan	Tawila	NA
Sudan	SDN	Sudan	Tawkar	NA
Sudan	SDN	Sudan	Tendalti	NA
Sudan	SDN	Sudan	Tulus	NA
Sudan	SDN	Sudan	Um Algura	NA
Sudan	SDN	Sudan	Um Bada	Um bada
Sudan	SDN	Sudan	Um Baru	NA
Sudan	SDN	Sudan	Um Dafoug	NA
Sudan	SDN	Sudan	Um Dam Haj Ahmed	NA
Sudan	SDN	Sudan	Um Dukhun	NA
Sudan	SDN	Sudan	Um Durein	NA
Sudan	SDN	Sudan	Um Durman	Omdorman
Sudan	SDN	Sudan	Um Kadadah	NA
Sudan	SDN	Sudan	Um Rawaba	NA
Sudan	SDN	Sudan	Um Rimta	NA
Sudan	SDN	Sudan	Wad Al Mahi	NA
Sudan	SDN	Sudan	Wad Bandah	NA
Sudan	SDN	Sudan	Wadi Salih	NA
Sudan	SDN	Sudan	Wasat Al Gedaref	NA
Sudan	SDN	Sudan	Wasat Jabal Marrah	NA
Sudan	SDN	Sudan	Yassin	NA
Sudan	SDN	Sudan	Zalingi	NA
Sweden	SWE	Sweden	Kiruna	NA
Sweden	SWE	Sweden	Pajala	NA
Sweden	SWE	Sweden	Arjeplog	NA
Sweden	SWE	Sweden	Övertorneå	NA
Sweden	SWE	Sweden	Haparanda	NA
Sweden	SWE	Sweden	Kalix	NA
Sweden	SWE	Sweden	Överkalix	NA
Sweden	SWE	Sweden	Älvsbyn	NA
Sweden	SWE	Sweden	Piteå	NA
Sweden	SWE	Sweden	Luleå	Norrbotten,Region Norrbotten
Sweden	SWE	Sweden	Boden	NA
Sweden	SWE	Sweden	Gällivare	NA
Sweden	SWE	Sweden	Jokkmokk	NA
Sweden	SWE	Sweden	Arvidsjaur	NA
Sweden	SWE	Sweden	Sorsele	NA
Sweden	SWE	Sweden	Storuman	NA
Sweden	SWE	Sweden	Dorotea	NA
Sweden	SWE	Sweden	Åsele	NA
Sweden	SWE	Sweden	Vilhelmina	NA
Sweden	SWE	Sweden	Lycksele	NA
Sweden	SWE	Sweden	Skellefteå	NA
Sweden	SWE	Sweden	Malå	NA
Sweden	SWE	Sweden	Norsjö	NA
Sweden	SWE	Sweden	Robertsfors	NA
Sweden	SWE	Sweden	Bjurholm	NA
Sweden	SWE	Sweden	Vännäs	NA
Sweden	SWE	Sweden	Nordmaling	NA
Sweden	SWE	Sweden	Umeå	Vasterbotten,Västerbotten
Sweden	SWE	Sweden	Vindeln	NA
Sweden	SWE	Sweden	Strömsund	NA
Sweden	SWE	Sweden	Åre	NA
Sweden	SWE	Sweden	Härjedalen	Jamtland Harjedalen
Sweden	SWE	Sweden	Berg	NA
Sweden	SWE	Sweden	Östersund	NA
Sweden	SWE	Sweden	Ragunda	NA
Sweden	SWE	Sweden	Bräcke	NA
Sweden	SWE	Sweden	Krokom	NA
Sweden	SWE	Sweden	Örnsköldsvik	NA
Sweden	SWE	Sweden	Kramfors	NA
Sweden	SWE	Sweden	Sollefteå	NA
Sweden	SWE	Sweden	Härnösand	Vasternorrland,Västernorrland
Sweden	SWE	Sweden	Timrå	NA
Sweden	SWE	Sweden	Ånge	NA
Sweden	SWE	Sweden	Sundsvall	NA
Sweden	SWE	Sweden	Nordanstig	NA
Sweden	SWE	Sweden	Hudiksvall	NA
Sweden	SWE	Sweden	Ovanåker	NA
Sweden	SWE	Sweden	Ljusdal	NA
Sweden	SWE	Sweden	Bollnäs	NA
Sweden	SWE	Sweden	Söderhamn	Sodermanland
Sweden	SWE	Sweden	Ockelbo	NA
Sweden	SWE	Sweden	Gävle	Gavleborg County,Gavleborgs,Gavleborgs lan
Sweden	SWE	Sweden	Hofors	NA
Sweden	SWE	Sweden	Sandviken	NA
Sweden	SWE	Sweden	Malung-Sälen	NA
Sweden	SWE	Sweden	Älvdalen	NA
Sweden	SWE	Sweden	Orsa	NA
Sweden	SWE	Sweden	Mora	NA
Sweden	SWE	Sweden	Leksand	NA
Sweden	SWE	Sweden	Vansbro	NA
Sweden	SWE	Sweden	Gagnef	NA
Sweden	SWE	Sweden	Ludvika	NA
Sweden	SWE	Sweden	Smedjebacken	NA
Sweden	SWE	Sweden	Borlänge	NA
Sweden	SWE	Sweden	Falun	Dalarna
Sweden	SWE	Sweden	Säter	NA
Sweden	SWE	Sweden	Hedemora	NA
Sweden	SWE	Sweden	Avesta	NA
Sweden	SWE	Sweden	Torsby	NA
Sweden	SWE	Sweden	Årjäng	NA
Sweden	SWE	Sweden	Eda	NA
Sweden	SWE	Sweden	Arvika	NA
Sweden	SWE	Sweden	Säffle	NA
Sweden	SWE	Sweden	Grums	NA
Sweden	SWE	Sweden	Sunne	NA
Sweden	SWE	Sweden	Kil	NA
Sweden	SWE	Sweden	Forshaga	NA
Sweden	SWE	Sweden	Munkfors	NA
Sweden	SWE	Sweden	Hammarö	NA
Sweden	SWE	Sweden	Karlstad	Varmland
Sweden	SWE	Sweden	Hagfors	NA
Sweden	SWE	Sweden	Filipstad	NA
Sweden	SWE	Sweden	Storfors	NA
Sweden	SWE	Sweden	Kristinehamn	NA
Sweden	SWE	Sweden	Älvkarleby	NA
Sweden	SWE	Sweden	Heby	NA
Sweden	SWE	Sweden	Tierp	NA
Sweden	SWE	Sweden	Östhammar	NA
Sweden	SWE	Sweden	Knivsta	NA
Sweden	SWE	Sweden	Uppsala	Uppsala
Sweden	SWE	Sweden	Enköping	NA
Sweden	SWE	Sweden	Norrtälje	NA
Sweden	SWE	Sweden	Nykvarn	NA
Sweden	SWE	Sweden	Södertälje	NA
Sweden	SWE	Sweden	Värmdö	NA
Sweden	SWE	Sweden	Höganäs	NA
Sweden	SWE	Sweden	Helsingborg	NA
Sweden	SWE	Sweden	Båstad	NA
Sweden	SWE	Sweden	Ängelholm	NA
Sweden	SWE	Sweden	Åstorp	NA
Sweden	SWE	Sweden	Bjuv	NA
Sweden	SWE	Sweden	Landskrona	NA
Sweden	SWE	Sweden	Kävlinge	NA
Sweden	SWE	Sweden	Svalöv	NA
Sweden	SWE	Sweden	Klippan	NA
Sweden	SWE	Sweden	Örkelljunga	NA
Sweden	SWE	Sweden	Perstorp	NA
Sweden	SWE	Sweden	Hässleholm	NA
Sweden	SWE	Sweden	Osby	NA
Sweden	SWE	Sweden	Östra Göinge	NA
Sweden	SWE	Sweden	Bromölla	NA
Sweden	SWE	Sweden	Kristianstad	NA
Sweden	SWE	Sweden	Simrishamn	NA
Sweden	SWE	Sweden	Tomelilla	NA
Sweden	SWE	Sweden	Ystad	NA
Sweden	SWE	Sweden	Höör	NA
Sweden	SWE	Sweden	Vellinge	NA
Sweden	SWE	Sweden	Trelleborg	NA
Sweden	SWE	Sweden	Skurup	NA
Sweden	SWE	Sweden	Sjöbo	NA
Sweden	SWE	Sweden	Hörby	NA
Sweden	SWE	Sweden	Eslöv	NA
Sweden	SWE	Sweden	Lund	NA
Sweden	SWE	Sweden	Svedala	NA
Sweden	SWE	Sweden	Malmö	Region Skane
Sweden	SWE	Sweden	Burlöv	NA
Sweden	SWE	Sweden	Lomma	NA
Sweden	SWE	Sweden	Staffanstorp	NA
Sweden	SWE	Sweden	Olofström	NA
Sweden	SWE	Sweden	Sölvesborg	NA
Sweden	SWE	Sweden	Karlshamn	NA
Sweden	SWE	Sweden	Ronneby	NA
Sweden	SWE	Sweden	Karlskrona	Blekinge
Sweden	SWE	Sweden	Torsås	NA
Sweden	SWE	Sweden	Kalmar	Kalmar,Kalmar lan,Region Kalmar
Sweden	SWE	Sweden	Emmaboda	NA
Sweden	SWE	Sweden	Nybro	NA
Sweden	SWE	Sweden	Mönsterås	NA
Sweden	SWE	Sweden	Högsby	NA
Sweden	SWE	Sweden	Oskarshamn	NA
Sweden	SWE	Sweden	Hultsfred	NA
Sweden	SWE	Sweden	Vimmerby	NA
Sweden	SWE	Sweden	Västervik	NA
Sweden	SWE	Sweden	Gotland	Sormland,Halland,Jamtland,Gotland
Sweden	SWE	Sweden	Borgholm	NA
Sweden	SWE	Sweden	Mörbylånga	NA
Sweden	SWE	Sweden	Kungsbacka	NA
Sweden	SWE	Sweden	Varberg	NA
Sweden	SWE	Sweden	Hylte	NA
Sweden	SWE	Sweden	Falkenberg	NA
Sweden	SWE	Sweden	Laholm	NA
Sweden	SWE	Sweden	Halmstad	Region Halland
Sweden	SWE	Sweden	Markaryd	NA
Sweden	SWE	Sweden	Ljungby	NA
Sweden	SWE	Sweden	Älmhult	NA
Sweden	SWE	Sweden	Alvesta	NA
Sweden	SWE	Sweden	Tingsryd	NA
Sweden	SWE	Sweden	Lessebo	NA
Sweden	SWE	Sweden	Uppvidinge	NA
Sweden	SWE	Sweden	Växjö	Kronoberg
Sweden	SWE	Sweden	Vetlanda	NA
Sweden	SWE	Sweden	Värnamo	NA
Sweden	SWE	Sweden	Gnosjö	NA
Sweden	SWE	Sweden	Gislaved	NA
Sweden	SWE	Sweden	Mullsjö	NA
Sweden	SWE	Sweden	Habo	NA
Sweden	SWE	Sweden	Tranås	NA
Sweden	SWE	Sweden	Aneby	NA
Sweden	SWE	Sweden	Sävsjö	NA
Sweden	SWE	Sweden	Vaggeryd	NA
Sweden	SWE	Sweden	Eksjö	NA
Sweden	SWE	Sweden	Nässjö	NA
Sweden	SWE	Sweden	Ödeshög	NA
Sweden	SWE	Sweden	Vadstena	NA
Sweden	SWE	Sweden	Boxholm	NA
Sweden	SWE	Sweden	Ydre	NA
Sweden	SWE	Sweden	Kinda	NA
Sweden	SWE	Sweden	Valdemarsvik	NA
Sweden	SWE	Sweden	Linköping	Ostergotland,Östergötland
Sweden	SWE	Sweden	Åtvidaberg	NA
Sweden	SWE	Sweden	Mjölby	NA
Sweden	SWE	Sweden	Motala	NA
Sweden	SWE	Sweden	Finspång	NA
Sweden	SWE	Sweden	Norrköping	NA
Sweden	SWE	Sweden	Söderköping	NA
Sweden	SWE	Sweden	Rättvik	NA
Sweden	SWE	Sweden	Eskilstuna	NA
Sweden	SWE	Sweden	Partille	NA
Sweden	SWE	Sweden	Mölndal	NA
Sweden	SWE	Sweden	Mark	NA
Sweden	SWE	Sweden	Svenljunga	NA
Sweden	SWE	Sweden	Tranemo	NA
Sweden	SWE	Sweden	Härryda	NA
Sweden	SWE	Sweden	Ulricehamn	NA
Sweden	SWE	Sweden	Borås	NA
Sweden	SWE	Sweden	Bollebygd	NA
Sweden	SWE	Sweden	Tidaholm	NA
Sweden	SWE	Sweden	Hjo	NA
Sweden	SWE	Sweden	Kungälv	NA
Sweden	SWE	Sweden	Lerum	NA
Sweden	SWE	Sweden	Ale	NA
Sweden	SWE	Sweden	Alingsås	NA
Sweden	SWE	Sweden	Stenungsund	NA
Sweden	SWE	Sweden	Vårgårda	NA
Sweden	SWE	Sweden	Falköping	NA
Sweden	SWE	Sweden	Herrljunga	NA
Sweden	SWE	Sweden	Karlsborg	Gavleborg
Sweden	SWE	Sweden	Töreboda	NA
Sweden	SWE	Sweden	Tibro	NA
Sweden	SWE	Sweden	Skövde	NA
Sweden	SWE	Sweden	Skara	Skane
Sweden	SWE	Sweden	Vara	NA
Sweden	SWE	Sweden	Essunga	NA
Sweden	SWE	Sweden	Lilla Edet	NA
Sweden	SWE	Sweden	Uddevalla	NA
Sweden	SWE	Sweden	Trollhättan	NA
Sweden	SWE	Sweden	Strömstad	NA
Sweden	SWE	Sweden	Tanum	NA
Sweden	SWE	Sweden	Sotenäs	NA
Sweden	SWE	Sweden	Lysekil	NA
Sweden	SWE	Sweden	Munkedal	NA
Sweden	SWE	Sweden	Dals-Ed	NA
Sweden	SWE	Sweden	Bengtsfors	NA
Sweden	SWE	Sweden	Färgelanda	NA
Sweden	SWE	Sweden	Mariestad	NA
Sweden	SWE	Sweden	Tjörn	NA
Sweden	SWE	Sweden	Orust	NA
Sweden	SWE	Sweden	Åmål	NA
Sweden	SWE	Sweden	Nora	NA
Sweden	SWE	Sweden	Hällefors	NA
Sweden	SWE	Sweden	Ljusnarsberg	NA
Sweden	SWE	Sweden	Lindesberg	NA
Sweden	SWE	Sweden	Karlskoga	NA
Sweden	SWE	Sweden	Degerfors	NA
Sweden	SWE	Sweden	Laxå	NA
Sweden	SWE	Sweden	Lekeberg	NA
Sweden	SWE	Sweden	Kumla	NA
Sweden	SWE	Sweden	Örebro	Orebro,Orebro lan
Sweden	SWE	Sweden	Hallsberg	NA
Sweden	SWE	Sweden	Askersund	NA
Sweden	SWE	Sweden	Norberg	NA
Sweden	SWE	Sweden	Fagersta	NA
Sweden	SWE	Sweden	Sala	NA
Sweden	SWE	Sweden	Skinnskatteberg	NA
Sweden	SWE	Sweden	Surahammar	NA
Sweden	SWE	Sweden	Västerås	Vastmanland,Västmanland
Sweden	SWE	Sweden	Hallstahammar	NA
Sweden	SWE	Sweden	Köping	NA
Sweden	SWE	Sweden	Arboga	NA
Sweden	SWE	Sweden	Kungsör	NA
Sweden	SWE	Sweden	Trosa	NA
Sweden	SWE	Sweden	Oxelösund	NA
Sweden	SWE	Sweden	Nyköping	Sörmland
Sweden	SWE	Sweden	Gnesta	NA
Sweden	SWE	Sweden	Flen	NA
Sweden	SWE	Sweden	Vingåker	NA
Sweden	SWE	Sweden	Katrineholm	NA
Sweden	SWE	Sweden	Strängnäs	NA
Sweden	SWE	Sweden	Mellerud	NA
Sweden	SWE	Sweden	Vänersborg	NA
Sweden	SWE	Sweden	Grästorp	NA
Sweden	SWE	Sweden	Lidköping	NA
Sweden	SWE	Sweden	Götene	NA
Sweden	SWE	Sweden	Gullspång	NA
Sweden	SWE	Sweden	Jönköping	Jonkoping,Jonkopings lan
Sweden	SWE	Sweden	Nynäshamn	NA
Sweden	SWE	Sweden	Haninge	NA
Sweden	SWE	Sweden	Tyresö	NA
Sweden	SWE	Sweden	Nacka	NA
Sweden	SWE	Sweden	Stockholm	Stockholm,Region Stockholm
Sweden	SWE	Sweden	Huddinge	NA
Sweden	SWE	Sweden	Salem	NA
Sweden	SWE	Sweden	Botkyrka	NA
Sweden	SWE	Sweden	Håbo	NA
Sweden	SWE	Sweden	Upplands-Bro	NA
Sweden	SWE	Sweden	Sigtuna	NA
Sweden	SWE	Sweden	Vallentuna	NA
Sweden	SWE	Sweden	Vaxholm	NA
Sweden	SWE	Sweden	Sundbyberg	NA
Sweden	SWE	Sweden	Solna	NA
Sweden	SWE	Sweden	Upplands Väsby	NA
Sweden	SWE	Sweden	Sollentuna	NA
Sweden	SWE	Sweden	Täby	NA
Sweden	SWE	Sweden	Järfälla	NA
Sweden	SWE	Sweden	Ekerö	NA
Sweden	SWE	Sweden	Danderyd	NA
Sweden	SWE	Sweden	Lidingö	NA
Sweden	SWE	Sweden	Österåker	NA
Sweden	SWE	Sweden	Gothenburg	Vastra Gotaland County,Vastra Gotaland,Gothenburg,Vastra Gotalandsregionen,Västra Götaland,Vastragotaland,Region Vastra Gotaland
Sweden	SWE	Sweden	Öckerö	NA
Thailand	THA	Thailand	Akat Amnuai	NA
Thailand	THA	Thailand	Amphawa	NA
Thailand	THA	Thailand	Ao Luek	NA
Thailand	THA	Thailand	Aranyaprathet	NA
Thailand	THA	Thailand	At Samat	NA
Thailand	THA	Thailand	Bacho	NA
Thailand	THA	Thailand	Bamnet Narong	NA
Thailand	THA	Thailand	Ban Bueng	NA
Thailand	THA	Thailand	Ban Chang	NA
Thailand	THA	Thailand	Ban Dan	NA
Thailand	THA	Thailand	Ban Dan Lan Hoi	NA
Thailand	THA	Thailand	Ban Dung	NA
Thailand	THA	Thailand	Ban Fang	NA
Thailand	THA	Thailand	Ban Haet	NA
Thailand	THA	Thailand	Ban Hong	NA
Thailand	THA	Thailand	Ban Kha	NA
Thailand	THA	Thailand	Ban Khai	NA
Thailand	THA	Thailand	Ban Khok	Bangkok
Thailand	THA	Thailand	Ban Khwao	NA
Thailand	THA	Thailand	Ban Kruat	NA
Thailand	THA	Thailand	Ban Laem	NA
Thailand	THA	Thailand	Ban Lat	NA
Thailand	THA	Thailand	Ban Luang	NA
Thailand	THA	Thailand	Ban Lueam	NA
Thailand	THA	Thailand	Ban Mai Chaiyaphot	NA
Thailand	THA	Thailand	Ban Mi	NA
Thailand	THA	Thailand	Ban Mo	NA
Thailand	THA	Thailand	Ban Muang	NA
Thailand	THA	Thailand	Ban Na	NA
Thailand	THA	Thailand	Ban Na Doem	NA
Thailand	THA	Thailand	Ban Na San	NA
Thailand	THA	Thailand	Ban Phaeng	NA
Thailand	THA	Thailand	Ban Phaeo	NA
Thailand	THA	Thailand	Ban Phai	NA
Thailand	THA	Thailand	Ban Pho	NA
Thailand	THA	Thailand	Ban Phraek	NA
Thailand	THA	Thailand	Ban Phue	NA
Thailand	THA	Thailand	Ban Pong	Ranong
Thailand	THA	Thailand	Ban Rai	NA
Thailand	THA	Thailand	Ban Sang	NA
Thailand	THA	Thailand	Ban Ta Khun	NA
Thailand	THA	Thailand	Ban Tak	NA
Thailand	THA	Thailand	Ban Thaen	NA
Thailand	THA	Thailand	Ban Thi	NA
Thailand	THA	Thailand	Bang Ban	NA
Thailand	THA	Thailand	Bang Bo	NA
Thailand	THA	Thailand	Bang Bon	NA
Thailand	THA	Thailand	Bang Bua Thong	NA
Thailand	THA	Thailand	Bang Kaeo	NA
Thailand	THA	Thailand	Bang Kapi	NA
Thailand	THA	Thailand	Bang Khae	NA
Thailand	THA	Thailand	Bang Khan	NA
Thailand	THA	Thailand	Bang Khen	NA
Thailand	THA	Thailand	Bang Khla	NA
Thailand	THA	Thailand	Bang Kho Laem	NA
Thailand	THA	Thailand	Bang Khonthi	NA
Thailand	THA	Thailand	Bang Khun Thian	NA
Thailand	THA	Thailand	Bang Klam	NA
Thailand	THA	Thailand	Bang Krathum	NA
Thailand	THA	Thailand	Bang Kruai	NA
Thailand	THA	Thailand	Bang Lamung	NA
Thailand	THA	Thailand	Bang Len	NA
Thailand	THA	Thailand	Bang Mun Nak	NA
Thailand	THA	Thailand	Bang Na	Phang Nga
Thailand	THA	Thailand	Bang Nam Priao	NA
Thailand	THA	Thailand	Bang Pa-In	NA
Thailand	THA	Thailand	Bang Pahan	NA
Thailand	THA	Thailand	Bang Pakong	NA
Thailand	THA	Thailand	Bang Phae	NA
Thailand	THA	Thailand	Bang Phlat	NA
Thailand	THA	Thailand	Bang Phli	NA
Thailand	THA	Thailand	Bang Pla Ma	NA
Thailand	THA	Thailand	Bang Rachan	NA
Thailand	THA	Thailand	Bang Rak	NA
Thailand	THA	Thailand	Bang Rakam	NA
Thailand	THA	Thailand	Bang Sai	NA
Thailand	THA	Thailand	Bang Sai	NA
Thailand	THA	Thailand	Bang Sao Thong	NA
Thailand	THA	Thailand	Bang Saphan	NA
Thailand	THA	Thailand	Bang Saphan Noi	NA
Thailand	THA	Thailand	Bang Sue	NA
Thailand	THA	Thailand	Bang Yai	NA
Thailand	THA	Thailand	Bangkok Noi	NA
Thailand	THA	Thailand	Bangkok Yai	NA
Thailand	THA	Thailand	Bannang Sata	NA
Thailand	THA	Thailand	Banphot Phisai	NA
Thailand	THA	Thailand	Benchalak	NA
Thailand	THA	Thailand	Betong	NA
Thailand	THA	Thailand	Bo Kluea	NA
Thailand	THA	Thailand	Bo Phloi	NA
Thailand	THA	Thailand	Bo Rai	NA
Thailand	THA	Thailand	Bo Thong	NA
Thailand	THA	Thailand	Borabue	NA
Thailand	THA	Thailand	Bua Lai	Yala
Thailand	THA	Thailand	Bua Yai	NA
Thailand	THA	Thailand	Buachet	NA
Thailand	THA	Thailand	Bueng Bun	NA
Thailand	THA	Thailand	Bueng Khong Long	NA
Thailand	THA	Thailand	Bueng Kum	Bueng Kan
Thailand	THA	Thailand	Bueng Na Rang	NA
Thailand	THA	Thailand	Bueng Sam Phan	NA
Thailand	THA	Thailand	Bueng Samakkhi	NA
Thailand	THA	Thailand	Bung Khla	NA
Thailand	THA	Thailand	Buntharik	NA
Thailand	THA	Thailand	Cha-Am	NA
Thailand	THA	Thailand	Cha-Uat	NA
Thailand	THA	Thailand	Chae Hom	NA
Thailand	THA	Thailand	Chai Badan	NA
Thailand	THA	Thailand	Chai Buri	NA
Thailand	THA	Thailand	Chai Prakan	NA
Thailand	THA	Thailand	Chai Wan	Chai Nat
Thailand	THA	Thailand	Chaiya	NA
Thailand	THA	Thailand	Chaiyo	NA
Thailand	THA	Thailand	Chakkarat	NA
Thailand	THA	Thailand	Chaloem Phra Kiat	NA
Thailand	THA	Thailand	Chaloem Phra Kiat	NA
Thailand	THA	Thailand	Chaloem Phra Kiat	NA
Thailand	THA	Thailand	Chaloem Phra Kiat	NA
Thailand	THA	Thailand	Chaloem Phra Kiat	NA
Thailand	THA	Thailand	Chamni	NA
Thailand	THA	Thailand	Chana	NA
Thailand	THA	Thailand	Chanae	NA
Thailand	THA	Thailand	Chang Klang	NA
Thailand	THA	Thailand	Changhan	NA
Thailand	THA	Thailand	Chanuman	NA
Thailand	THA	Thailand	Charoen Sin	NA
Thailand	THA	Thailand	Chat Trakan	NA
Thailand	THA	Thailand	Chatturat	NA
Thailand	THA	Thailand	Chatuchak	NA
Thailand	THA	Thailand	Chaturaphak Phiman	NA
Thailand	THA	Thailand	Chawang	NA
Thailand	THA	Thailand	Chian Yai	Chiang Rai,Chiang Mai
Thailand	THA	Thailand	Chiang Dao	NA
Thailand	THA	Thailand	Chiang Kham	NA
Thailand	THA	Thailand	Chiang Khan	NA
Thailand	THA	Thailand	Chiang Khong	NA
Thailand	THA	Thailand	Chiang Khwan	NA
Thailand	THA	Thailand	Chiang Klang	NA
Thailand	THA	Thailand	Chiang Muan	NA
Thailand	THA	Thailand	Chiang Saen	NA
Thailand	THA	Thailand	Chiang Yuen	NA
Thailand	THA	Thailand	Cho-Airong	NA
Thailand	THA	Thailand	Chok Chai	NA
Thailand	THA	Thailand	Chom Bueng	NA
Thailand	THA	Thailand	Chom Phra	NA
Thailand	THA	Thailand	Chom Thong	NA
Thailand	THA	Thailand	Chom Thong	NA
Thailand	THA	Thailand	Chon Daen	Khon Kaen
Thailand	THA	Thailand	Chonnabot	NA
Thailand	THA	Thailand	Chuen Chom	NA
Thailand	THA	Thailand	Chulabhorn	NA
Thailand	THA	Thailand	Chum Phae	Chumphon
Thailand	THA	Thailand	Chum Phuang	NA
Thailand	THA	Thailand	Chum Saeng	NA
Thailand	THA	Thailand	Chum Ta Bong	NA
Thailand	THA	Thailand	Chumphon Buri	NA
Thailand	THA	Thailand	Chun	NA
Thailand	THA	Thailand	Damnoen Saduak	NA
Thailand	THA	Thailand	Dan Chang	NA
Thailand	THA	Thailand	Dan Khun Thot	NA
Thailand	THA	Thailand	Dan Makham Tia	NA
Thailand	THA	Thailand	Dan Sai	NA
Thailand	THA	Thailand	Den Chai	NA
Thailand	THA	Thailand	Det Udom	NA
Thailand	THA	Thailand	Din Daeng	NA
Thailand	THA	Thailand	Doem Bang Nang Buat	NA
Thailand	THA	Thailand	Doi Lo	NA
Thailand	THA	Thailand	Doi Luang	NA
Thailand	THA	Thailand	Doi Saket	Si Sa Ket,Sisaket
Thailand	THA	Thailand	Doi Tao	NA
Thailand	THA	Thailand	Dok Khamtai	NA
Thailand	THA	Thailand	Don Chan	NA
Thailand	THA	Thailand	Don Chedi	NA
Thailand	THA	Thailand	Don Mot Daeng	NA
Thailand	THA	Thailand	Don Mueang	NA
Thailand	THA	Thailand	Don Phut	NA
Thailand	THA	Thailand	Don Sak	NA
Thailand	THA	Thailand	Don Tan	Udon Thani
Thailand	THA	Thailand	Don Tum	NA
Thailand	THA	Thailand	Dong Charoen	NA
Thailand	THA	Thailand	Dong Luang	NA
Thailand	THA	Thailand	Dusit	NA
Thailand	THA	Thailand	Erawan	NA
