Country	Country_ISO	Region
Solomon Is	SLB	Isabel
Solomon Is	SLB	Choiseul
Somalia	SOM	Hiiraan
Somalia	SOM	Sanaag
Somalia	SOM	Banadir
Somalia	SOM	Togdheer
Somalia	SOM	Bakool
Somalia	SOM	Gedo
Somalia	SOM	Middle Shebelle
Somalia	SOM	Woqooyi Galbeed
Somalia	SOM	Sool
Somalia	SOM	Nugaal
Somalia	SOM	Mudug
Somalia	SOM	Middle Juba
Somalia	SOM	Lower Shebelle
Somalia	SOM	Lower Juba
Somalia	SOM	Galgaduud
Somalia	SOM	Bay
Somalia	SOM	Bari
Somalia	SOM	Awdal
South Africa	ZAF	Eastern Cape
South Africa	ZAF	Free State
South Africa	ZAF	Gauteng
South Africa	ZAF	KwaZulu-Natal
South Africa	ZAF	Limpopo
South Africa	ZAF	Mpumalanga
South Africa	ZAF	North West
South Africa	ZAF	Nothern Cape
South Africa	ZAF	Western Cape
South Sudan	SSD	Lakes
South Sudan	SSD	Central Equatoria
South Sudan	SSD	Eastern Equatoria
South Sudan	SSD	Upper Nile
South Sudan	SSD	Western Bahr el Ghazal
South Sudan	SSD	Unity
South Sudan	SSD	Northern Bahr el Ghazal
South Sudan	SSD	Jonglei
South Sudan	SSD	Western Equatoria
South Sudan	SSD	Warrap
Spain	ESP	Canarias
Spain	ESP	Ciudad Autónoma de Melilla
Spain	ESP	Ciudad Autónoma de Ceuta
Spain	ESP	La Rioja
Spain	ESP	País Vasco/Euskadi
Spain	ESP	Comunidad Foral de Navarra
Spain	ESP	Región de Murcia
Spain	ESP	Comunidad de Madrid
Spain	ESP	Galicia
Spain	ESP	Extremadura
Spain	ESP	Comunitat Valenciana
Spain	ESP	Cataluña/Catalunya
Spain	ESP	Castilla-La Mancha
Spain	ESP	Castilla y León
Spain	ESP	Cantabria
Spain	ESP	Illes Balears
Spain	ESP	Principado de Asturias
Spain	ESP	Aragón
Spain	ESP	Andalucía
Sri Lanka	LKA	Northern Province
Sri Lanka	LKA	Eastern Province
Sri Lanka	LKA	Central Province
Sri Lanka	LKA	North Central Province
Sri Lanka	LKA	North Western Province
Sri Lanka	LKA	Sabaragamuwa Province
Sri Lanka	LKA	Southern Province
Sri Lanka	LKA	Uva Province
Sri Lanka	LKA	Western Province
St Kitts & Nevis	KNA	Christ Church Nichola Town
St Kitts & Nevis	KNA	Saint Anne Sandy Point
St Kitts & Nevis	KNA	Saint George Basseterre
St Kitts & Nevis	KNA	Saint George Gingerland
St Kitts & Nevis	KNA	Saint James Windward
St Kitts & Nevis	KNA	Saint John Capisterre
St Kitts & Nevis	KNA	Saint John Figtree
St Kitts & Nevis	KNA	Saint Mary Cayon
St Kitts & Nevis	KNA	Saint Paul Capisterre
St Kitts & Nevis	KNA	Saint Paul Charlestown
St Kitts & Nevis	KNA	Saint Peter Basseterre
St Kitts & Nevis	KNA	Saint Thomas Lowland
St Kitts & Nevis	KNA	Saint Thomas Middle Island
St Kitts & Nevis	KNA	Trinity Palmetto Point
St Lucia	LCA	Vieux Fort
St Lucia	LCA	Anse la Raya
St Lucia	LCA	Castries
St Lucia	LCA	Gros Islet
St Lucia	LCA	Dennery
St Lucia	LCA	Micoud
St Lucia	LCA	Soufrière
St Lucia	LCA	Choiseul
St Lucia	LCA	Laborie
St Lucia	LCA	Canaries
St Vincent & the Grenadines	VCT	Charlotte
St Vincent & the Grenadines	VCT	Saint Andrew
St Vincent & the Grenadines	VCT	Saint David
St Vincent & the Grenadines	VCT	Saint George
St Vincent & the Grenadines	VCT	Saint Patrick
St Vincent & the Grenadines	VCT	Grenadines
Sudan	SDN	Abyei PCA
Sudan	SDN	Gezira
Sudan	SDN	Blue Nile
Sudan	SDN	Central Darfur
Sudan	SDN	East Darfur
Sudan	SDN	Gedaref
Sudan	SDN	Kassala
Sudan	SDN	Khartoum
Sudan	SDN	North Darfur
Sudan	SDN	North Kordofan
Sudan	SDN	Northern
Sudan	SDN	Red Sea
Sudan	SDN	River Nile
Sudan	SDN	Sennar
Sudan	SDN	South Darfur
Sudan	SDN	South Kordofan
Sudan	SDN	West Darfur
Sudan	SDN	West Kordofan
Sudan	SDN	White Nile
Suriname	SUR	Brokopondo
Suriname	SUR	Commewijne
Suriname	SUR	Coronie
Suriname	SUR	Marowijne
Suriname	SUR	Nickerie
Suriname	SUR	Para
Suriname	SUR	Paramaribo
Suriname	SUR	Saramacca
Suriname	SUR	Sipaliwini
Suriname	SUR	Wanica
Swaziland	SWZ	Manzini
Swaziland	SWZ	Lubombo
Swaziland	SWZ	Shiselweni
Swaziland	SWZ	Hhohho
Sweden	SWE	Västernorrlands län
Sweden	SWE	Västerbottens län
Sweden	SWE	Jämtlands län
Sweden	SWE	Gävleborgs län
Sweden	SWE	Dalarnas län
Sweden	SWE	Uppsala län
Sweden	SWE	Västmanlands län
Sweden	SWE	Örebro län
Sweden	SWE	Värmlands län
Sweden	SWE	Västra Götalands län
Sweden	SWE	Hallands län
Sweden	SWE	Skåne län
Sweden	SWE	Kronobergs län
Sweden	SWE	Blekinge län
Sweden	SWE	Kalmar län
Sweden	SWE	Jönköpings län
Sweden	SWE	Stockholms län
Sweden	SWE	Östergötlands län
Sweden	SWE	Södermanlands län
Sweden	SWE	Norrbottens län
Sweden	SWE	Gotlands län
Switzerland	CHE	Aargau
Switzerland	CHE	Appenzell Ausserrhoden
Switzerland	CHE	Appenzell Innerrhoden
Switzerland	CHE	Basel-Landschaft
Switzerland	CHE	Basel-Stadt
Switzerland	CHE	Bern
Switzerland	CHE	Fribourg
Switzerland	CHE	Genève
Switzerland	CHE	Glarus
Switzerland	CHE	Graubünden
Switzerland	CHE	Jura
Switzerland	CHE	Luzern
Switzerland	CHE	Neuchâtel
Switzerland	CHE	Nidwalden
Switzerland	CHE	Obwalden
Switzerland	CHE	Schaffhausen
Switzerland	CHE	Schwyz
Switzerland	CHE	Solothurn
Switzerland	CHE	St. Gallen
Switzerland	CHE	Thurgau
Switzerland	CHE	Ticino
Switzerland	CHE	Uri
Switzerland	CHE	Valais
Switzerland	CHE	Vaud
Switzerland	CHE	Zug
Switzerland	CHE	Zürich
Syria	SYR	Damascus
Syria	SYR	Aleppo
Syria	SYR	Rural Damascus
Syria	SYR	Homs
Syria	SYR	Hama
Syria	SYR	Lattakia
Syria	SYR	Idleb
Syria	SYR	Al-Hasakeh
Syria	SYR	Deir-ez-Zor
Syria	SYR	Tartous
Syria	SYR	Ar-Raqqa
Syria	SYR	Dar'a
Syria	SYR	As-Sweida
Syria	SYR	Quneitra
Taiwan	TWN	Hsinchu County
Taiwan	TWN	Miaoli County
Taiwan	TWN	Matsu Islands
Taiwan	TWN	Kinmen
Taiwan	TWN	Chiayi County
Taiwan	TWN	Yilan County
Taiwan	TWN	Nantou County
Taiwan	TWN	Changhua County
Taiwan	TWN	Pingtung County
Taiwan	TWN	Taitung County
Taiwan	TWN	Hualien County
Taiwan	TWN	Penghu
Taiwan	TWN	Yunlin County
Taiwan	TWN	Chiayi
Taiwan	TWN	Hsinchu
Taiwan	TWN	Keelung
Taiwan	TWN	Taichung
Taiwan	TWN	Taoyuan
Taiwan	TWN	New Taipei
Taiwan	TWN	Tainan
Taiwan	TWN	Taipei
Taiwan	TWN	Kaohsiung
Tajikistan	TJK	Sughd Region
Tajikistan	TJK	Gorno-Badakhshan Autonomous Region
Tajikistan	TJK	Districts of Republican Subordination
Tajikistan	TJK	Khatlon Region
Tajikistan	TJK	Dushanbe
Tanzania	TZA	Kilimanjaro
Tanzania	TZA	Mara
Tanzania	TZA	Manyara
Tanzania	TZA	Arusha
Tanzania	TZA	Kagera
Tanzania	TZA	Mbeya
Tanzania	TZA	Singida
Tanzania	TZA	Mtwara
Tanzania	TZA	Iringa
Tanzania	TZA	Dar es Salaam
Tanzania	TZA	Lindi
Tanzania	TZA	Tabora
Tanzania	TZA	Pwani
Tanzania	TZA	Ruvuma
Tanzania	TZA	Morogoro
Tanzania	TZA	Rukwa
Tanzania	TZA	Kigoma
Tanzania	TZA	Tanga
Tanzania	TZA	Dodoma
Tanzania	TZA	Zanzibar South & Central
Tanzania	TZA	North Pemba
Tanzania	TZA	Zanzibar North
Tanzania	TZA	Zanzibar Urban/West
Tanzania	TZA	South Pemba
Tanzania	TZA	Katavi
Tanzania	TZA	Njombe
Tanzania	TZA	Geita
Tanzania	TZA	Simiyu
Tanzania	TZA	Mwanza
Tanzania	TZA	Shinyanga
Thailand	THA	Roi Et Province
Thailand	THA	Phayao Province
Thailand	THA	Nakhon Sawan Province
Thailand	THA	Nong Bua Lam Phu Province
Thailand	THA	Chachoengsao Province
Thailand	THA	Surin Province
Thailand	THA	Nakhon Ratchasima Province
Thailand	THA	Sukhothai Province
Thailand	THA	Phetchaburi Province
Thailand	THA	Chaiyaphum Province
Thailand	THA	Phetchabun Province
Thailand	THA	Surat Thani Province
Thailand	THA	Si Sa Ket Province
Thailand	THA	Nong Khai Province
Thailand	THA	Bangkok
Thailand	THA	Khon Kaen Province
Thailand	THA	Loei Province
Thailand	THA	Saraburi Province
Thailand	THA	Uthai Thani Province
Thailand	THA	Chumphon Province
Thailand	THA	Kalasin
Thailand	THA	Phitsanulok Province
Thailand	THA	Ranong Province
Thailand	THA	Udon Thani Province
Thailand	THA	Sakon Nakhon Province
Thailand	THA	Chiang Rai Province
Thailand	THA	Tak Province
Thailand	THA	Nakhon Pathom Province
Thailand	THA	Lamphun Province
Thailand	THA	Trat Province
Thailand	THA	Ratchaburi Province
Thailand	THA	Yasothon Province
Thailand	THA	Phrae Province
Thailand	THA	Yala Province
Thailand	THA	Uttaradit Province
Thailand	THA	Buri Ram Province
Thailand	THA	Kamphaeng Phet Province
Thailand	THA	Lampang Province
Thailand	THA	Nonthaburi Province
Thailand	THA	Bueng Kan Province
Thailand	THA	Narathiwat Province
Thailand	THA	Ubon Ratchathani Province
Thailand	THA	Prachuap Khiri Khan Province
Thailand	THA	Songkhla Province
Thailand	THA	Phuket Province
Thailand	THA	Ang Thong Province
Thailand	THA	Maha Sarakham Province
Thailand	THA	Trang Province
Thailand	THA	Suphan Buri Province
Thailand	THA	Sing Buri Province
Thailand	THA	Samut Songkhram Province
Thailand	THA	Rayong Province
Thailand	THA	Prachin Buri Province
Thailand	THA	Phra Nakhon Si Ayutthaya Province
Thailand	THA	Phichit Province
Thailand	THA	Phatthalung Province
Thailand	THA	Phangnga Province
Thailand	THA	Pattani Province
Thailand	THA	Pathum Thani Province
Thailand	THA	Nakhon Si Thammarat Province
Thailand	THA	Nakhon Nayok Province
Thailand	THA	Mukdahan Province
Thailand	THA	Lopburi Province
Thailand	THA	Krabi Province
Thailand	THA	Chon Buri Province
Thailand	THA	Chiang Mai Province
Thailand	THA	Chai Nat Province
Thailand	THA	Amnat Charoen Province
Thailand	THA	Samut Sakhon Province
Thailand	THA	Samut Prakan Province
Thailand	THA	Nan Province
Thailand	THA	Chanthaburi Province
Thailand	THA	Nakhon Phanom Province
Thailand	THA	Kanchanaburi Province
Thailand	THA	Mae Hong Son Province
Thailand	THA	Sa Kaeo Province
Thailand	THA	Satun Province
Timor-Leste	TLS	Oecusse
Timor-Leste	TLS	Aileu
Timor-Leste	TLS	Ainaro
Timor-Leste	TLS	Baucau
Timor-Leste	TLS	Bobonaro
Timor-Leste	TLS	Cova Lima
Timor-Leste	TLS	Dili
Timor-Leste	TLS	Ermera
Timor-Leste	TLS	Lautém
Timor-Leste	TLS	Liquiçá
Timor-Leste	TLS	Manatuto
Timor-Leste	TLS	Manufahi
Timor-Leste	TLS	Viqueque
Togo	TGO	Savanes Region
Togo	TGO	Kara Region
Togo	TGO	Centrale Region
Togo	TGO	Plateaux Region
Togo	TGO	Maritime Region
Tonga	TON	Ha'apai
Tonga	TON	Niuas
Tonga	TON	Tongatapu
Tonga	TON	Vava'u
Tonga	TON	'Eua
Trinidad & Tobago	TTO	Tobago
Trinidad & Tobago	TTO	Princes Town
Trinidad & Tobago	TTO	Rio Claro-Mayaro
Trinidad & Tobago	TTO	Couva-Tabaquite-Talparo
Trinidad & Tobago	TTO	San Fernando
Trinidad & Tobago	TTO	Siparia
Trinidad & Tobago	TTO	Point Fortin
Trinidad & Tobago	TTO	Penal-Debe
Trinidad & Tobago	TTO	Diego Martin
Trinidad & Tobago	TTO	Port of Spain
Trinidad & Tobago	TTO	San Juan-Laventille
Trinidad & Tobago	TTO	Tunapuna-Piarco
Trinidad & Tobago	TTO	Sangre Grande
Trinidad & Tobago	TTO	Chaguanas
Tunisia	TUN	Tunis
Tunisia	TUN	Ben Arous
Tunisia	TUN	El Kef
Tunisia	TUN	Sousse
Tunisia	TUN	Sfax
Tunisia	TUN	Jendouba
Tunisia	TUN	Kairouan
Tunisia	TUN	Kasserine
Tunisia	TUN	Mahdia
Tunisia	TUN	Manouba
Tunisia	TUN	Sidi Bouzid
Tunisia	TUN	Kébili
Tunisia	TUN	Béja
Tunisia	TUN	Tataouine
Tunisia	TUN	Gabès
Tunisia	TUN	Bizerte
Tunisia	TUN	Ariana
Tunisia	TUN	Nabeul
Tunisia	TUN	Monastir
Tunisia	TUN	Siliana
Tunisia	TUN	Zaghouan
Tunisia	TUN	Gafsa
Tunisia	TUN	Médenine
Tunisia	TUN	Tozeur
Turkey	TUR	Adana
Turkey	TUR	Adiyaman
Turkey	TUR	Afyonkarahisar
Turkey	TUR	Agri
Turkey	TUR	Amasya
Turkey	TUR	Antalya
Turkey	TUR	Artvin
Turkey	TUR	Aydin
Turkey	TUR	Balikesir
Turkey	TUR	Ankara
Turkey	TUR	Aksaray
Turkey	TUR	Ardahan
Turkey	TUR	Bartin
Turkey	TUR	Batman
Turkey	TUR	Bayburt
Turkey	TUR	Bilecik
Turkey	TUR	Bingöl
Turkey	TUR	Bitlis
Turkey	TUR	Bolu
Turkey	TUR	Burdur
Turkey	TUR	Bursa
Turkey	TUR	Çanakkale
Turkey	TUR	Çankiri
Turkey	TUR	Çorum
Turkey	TUR	Denizli
Turkey	TUR	Diyarbakir
Turkey	TUR	Düzce
Turkey	TUR	Edirne
Turkey	TUR	Elazig
Turkey	TUR	Erzincan
Turkey	TUR	Erzurum
Turkey	TUR	Eskisehir
Turkey	TUR	Gaziantep
Turkey	TUR	Giresun
Turkey	TUR	Gümüshane
Turkey	TUR	Hakkâri
Turkey	TUR	Hatay
Turkey	TUR	Igdir
Turkey	TUR	Isparta
Turkey	TUR	Istanbul
Turkey	TUR	Izmir
Turkey	TUR	Kahramanmaras
Turkey	TUR	Karabük
Turkey	TUR	Karaman
Turkey	TUR	Kars
Turkey	TUR	Kastamonu
Turkey	TUR	Kayseri
Turkey	TUR	Kilis
Turkey	TUR	Kirikkale
Turkey	TUR	Kirklareli
Turkey	TUR	Kirsehir
Turkey	TUR	Kocaeli
Turkey	TUR	Konya
Turkey	TUR	Kütahya
Turkey	TUR	Malatya
Turkey	TUR	Manisa
Turkey	TUR	Mardin
Turkey	TUR	Mersin
Turkey	TUR	Mugla
Turkey	TUR	Mus
Turkey	TUR	Nevsehir
Turkey	TUR	Nigde
Turkey	TUR	Ordu
Turkey	TUR	Osmaniye
Turkey	TUR	Rize
Turkey	TUR	Sakarya
Turkey	TUR	Samsun
Turkey	TUR	Siirt
Turkey	TUR	Sinop
Turkey	TUR	Sivas
Turkey	TUR	Tekirdag
Turkey	TUR	Tokat
Turkey	TUR	Trabzon
Turkey	TUR	Tunceli
Turkey	TUR	Usak
Turkey	TUR	Van
Turkey	TUR	Yalova
Turkey	TUR	Yozgat
Turkey	TUR	Zonguldak
Turkey	TUR	Sirnak
Turkey	TUR	Sanliurfa
Turkmenistan	TKM	Balkan
Turkmenistan	TKM	Ahai
Turkmenistan	TKM	Dasoguz
Turkmenistan	TKM	Lebap
Turkmenistan	TKM	Mary
Tuvalu	TUV	Nanumanga
Tuvalu	TUV	Nanumea
Tuvalu	TUV	Niutao
Tuvalu	TUV	Nui
Tuvalu	TUV	Vaitupu
Tuvalu	TUV	Nukufetau
Tuvalu	TUV	Funafuti
Tuvalu	TUV	Nukulaelae
Uganda	UGA	Northern Region
Uganda	UGA	Eastern Region
Uganda	UGA	Central Region
Uganda	UGA	Western Region
Ukraine	UKR	Kherson Oblast
Ukraine	UKR	Volyn Oblast
Ukraine	UKR	Rivne Oblast
Ukraine	UKR	Zhytomyr Oblast
Ukraine	UKR	Kyiv Oblast
Ukraine	UKR	Chernihiv Oblast
Ukraine	UKR	Sumy Oblast
Ukraine	UKR	Kharkiv Oblast
Ukraine	UKR	Luhansk Oblast
Ukraine	UKR	Donetsk Oblast
Ukraine	UKR	Zaporizhia Oblast
Ukraine	UKR	Lviv Oblast
Ukraine	UKR	Ivano-Frankivsk Oblast
Ukraine	UKR	Zakarpattia Oblast
Ukraine	UKR	Ternopil Oblast
Ukraine	UKR	Chernivtsi Oblast
Ukraine	UKR	Odessa Oblast
Ukraine	UKR	Mykolaiv Oblast
Ukraine	UKR	Autonomous Republic of Crimea
Ukraine	UKR	Vinnytsia Oblast
Ukraine	UKR	Khmelnytskyi Oblast
Ukraine	UKR	Cherkasy Oblast
Ukraine	UKR	Poltava Oblast
Ukraine	UKR	Dnipropetrovsk Oblast
Ukraine	UKR	Kirovohrad Oblast
Ukraine	UKR	Kyiv
Ukraine	UKR	Sevastopol
United Arab Emirates	ARE	Abu Dhabi
United Arab Emirates	ARE	Ajman
United Arab Emirates	ARE	Dubai
United Arab Emirates	ARE	Fujairah
United Arab Emirates	ARE	Ras al-Khaimah
United Arab Emirates	ARE	Sharjah
United Arab Emirates	ARE	Umm al-Quwain
United Kingdom	GBR	Northern Ireland
United Kingdom	GBR	England
United Kingdom	GBR	Scotland
United Kingdom	GBR	Wales
United States	USA	Mississippi
United States	USA	North Carolina
United States	USA	Oklahoma
United States	USA	Virginia
United States	USA	West Virginia
United States	USA	Louisiana
United States	USA	Michigan
United States	USA	Massachusetts
United States	USA	Idaho
United States	USA	Florida
United States	USA	Nebraska
United States	USA	Washington
United States	USA	New Mexico
United States	USA	Puerto Rico
United States	USA	South Dakota
United States	USA	Texas
United States	USA	California
United States	USA	Alabama
United States	USA	Georgia
United States	USA	Pennsylvania
United States	USA	Missouri
United States	USA	Colorado
United States	USA	Utah
United States	USA	Tennessee
United States	USA	Wyoming
United States	USA	New York
United States	USA	Kansas
United States	USA	Alaska
United States	USA	Nevada
United States	USA	Illinois
United States	USA	Vermont
United States	USA	Montana
United States	USA	Iowa
United States	USA	South Carolina
United States	USA	New Hampshire
United States	USA	Arizona
United States	USA	District of Columbia
United States	USA	American Samoa
United States	USA	United States Virgin Islands
United States	USA	New Jersey
United States	USA	Maryland
United States	USA	Maine
United States	USA	Hawaii
United States	USA	Delaware
United States	USA	Guam
United States	USA	Commonwealth of the Northern Mariana Islands
United States	USA	Rhode Island
United States	USA	Kentucky
United States	USA	Ohio
United States	USA	Wisconsin
United States	USA	Oregon
United States	USA	North Dakota
United States	USA	Arkansas
United States	USA	Indiana
United States	USA	Minnesota
United States	USA	Connecticut
Uruguay	URY	Salto
Uruguay	URY	Artigas
Uruguay	URY	Canelones
Uruguay	URY	Rivera
Uruguay	URY	Montevideo
Uruguay	URY	Maldonado
Uruguay	URY	Lavalleja
Uruguay	URY	Florida
Uruguay	URY	San José
Uruguay	URY	Treinta y Tres
Uruguay	URY	Flores
Uruguay	URY	Durazno
Uruguay	URY	Soriano
Uruguay	URY	Colonia
Uruguay	URY	Rocha
Uruguay	URY	Cerro Largo
Uruguay	URY	Tacuarembó
Uruguay	URY	Paysandú
Uruguay	URY	Río Negro
Uzbekistan	UZB	Andijan Region
Uzbekistan	UZB	Namangan Region
Uzbekistan	UZB	Fergana Region
Uzbekistan	UZB	Republic of Karakalpakstan
Uzbekistan	UZB	Xorazm Region
Uzbekistan	UZB	Navoiy Region
Uzbekistan	UZB	Surxondaryo Region
Uzbekistan	UZB	Samarqand Region
Uzbekistan	UZB	Tashkent Region
Uzbekistan	UZB	Sirdaryo Region
Uzbekistan	UZB	Jizzakh Region
Uzbekistan	UZB	Bukhara Region
Uzbekistan	UZB	Qashqadaryo Region
Uzbekistan	UZB	Tashkent
Vanuatu	VUT	Sanma
Vanuatu	VUT	Torba
Vanuatu	VUT	Penama
Vanuatu	VUT	Malampa
Vanuatu	VUT	Shefa Province
Vanuatu	VUT	Tafea
Venezuela	VEN	Amazonas
Venezuela	VEN	Anzoátegui
Venezuela	VEN	Apure
Venezuela	VEN	Aragua
Venezuela	VEN	Barinas
Venezuela	VEN	Bolívar
Venezuela	VEN	Carabobo
Venezuela	VEN	Cojedes
Venezuela	VEN	Delta Amacuro
Venezuela	VEN	Distrito Capital
Venezuela	VEN	Falcón
Venezuela	VEN	Guárico
Venezuela	VEN	La Guaira
Venezuela	VEN	Lara
Venezuela	VEN	Mérida
Venezuela	VEN	Miranda
Venezuela	VEN	Monagas
Venezuela	VEN	Nueva Esparta
Venezuela	VEN	Portuguesa
Venezuela	VEN	Sucre
Venezuela	VEN	Táchira
Venezuela	VEN	Trujillo
Venezuela	VEN	Yaracuy
Venezuela	VEN	Zulia
Venezuela	VEN	Dependencias Federales
Vietnam	VNM	An Giang
Vietnam	VNM	Bà R<U+1ECB>a–Vung Tàu
Vietnam	VNM	B<U+1EAF>c Giang
Vietnam	VNM	B<U+1EAF>c K<U+1EA1>n
Vietnam	VNM	B<U+1EA1>c Liêu
Vietnam	VNM	B<U+1EAF>c Ninh
Vietnam	VNM	B<U+1EBF>n Tre
Vietnam	VNM	Bình Ð<U+1ECB>nh
Vietnam	VNM	Bình Duong
Vietnam	VNM	Bình Phu<U+1EDB>c
Vietnam	VNM	Bình Thu<U+1EAD>n
Vietnam	VNM	Cà Mau
Vietnam	VNM	C<U+1EA7>n Tho
Vietnam	VNM	Cao B<U+1EB1>ng
Vietnam	VNM	Côn Ð<U+1EA3>o
Vietnam	VNM	Ðà N<U+1EB5>ng
Vietnam	VNM	Ð<U+1EAF>k L<U+1EAF>k
Vietnam	VNM	Ð<U+1EAF>k Nông
Vietnam	VNM	Ði<U+1EC7>n Biên
Vietnam	VNM	Ð<U+1ED3>ng Nai
Vietnam	VNM	Ð<U+1ED3>ng Tháp
Vietnam	VNM	Gia Lai
Vietnam	VNM	Hà Giang
Vietnam	VNM	Hà Nam
Vietnam	VNM	Hà N<U+1ED9>i	
Vietnam	VNM	Hà Tinh
Vietnam	VNM	H<U+1EA3>i Duong
Vietnam	VNM	H<U+1EA3>i Phòng
Vietnam	VNM	H<U+1EAD>u Giang
Vietnam	VNM	Ho Chi Minh
Vietnam	VNM	Hòa Bình
Vietnam	VNM	Hung Yên
Vietnam	VNM	Khánh Hòa
Vietnam	VNM	Kiên Giang
Vietnam	VNM	Kon Tum
Vietnam	VNM	Lai Châu
Vietnam	VNM	Lâm Ð<U+1ED3>ng
Vietnam	VNM	L<U+1EA1>ng Son
Vietnam	VNM	Lào Cai
Vietnam	VNM	Long An
Vietnam	VNM	Nam Ð<U+1ECB>nh
Vietnam	VNM	Ngh<U+1EC7> An
Vietnam	VNM	Ninh Bình
Vietnam	VNM	Ninh Thu<U+1EAD>n
Vietnam	VNM	Phú Th<U+1ECD>
Vietnam	VNM	Phú Yên
Vietnam	VNM	Qu<U+1EA3>ng Bình
Vietnam	VNM	Qu<U+1EA3>ng Nam
Vietnam	VNM	Qu<U+1EA3>ng Ngãi
Vietnam	VNM	Qu<U+1EA3>ng Ninh
Vietnam	VNM	Qu<U+1EA3>ng Tr<U+1ECB>
Vietnam	VNM	Sóc Trang
Vietnam	VNM	Son La
Vietnam	VNM	Tây Ninh
Vietnam	VNM	Thái Bình
Vietnam	VNM	Thái Nguyên
Vietnam	VNM	Thanh Hóa
Vietnam	VNM	Th<U+1EEB>a Thiên Hu<U+1EBF>
Vietnam	VNM	Ti<U+1EC1>n Giang
Vietnam	VNM	Trà Vinh
Vietnam	VNM	Tuyên Quang
Vietnam	VNM	Vinh Long
Vietnam	VNM	Vinh Phúc
Vietnam	VNM	Yên Bái
Yemen	YEM	San<U+02BF>a<U+02BE>
Yemen	YEM	San<U+02BF>a<U+02BE> Governorate
Yemen	YEM	Lahij Governorate
Yemen	YEM	‘Adan Governorate
Yemen	YEM	Al Hudaydah Governorate
Yemen	YEM	Ta'izz Governorate
Yemen	YEM	Shabwah Governorate
Yemen	YEM	Hadhramaut
Yemen	YEM	Abyan Governorate
Yemen	YEM	Al Jawf Governorate
Yemen	YEM	Ibb Governorate
Yemen	YEM	Al Bayda' Governorate
Yemen	YEM	Ad Dali' Governorate
Yemen	YEM	Al Mahwit Governorate
Yemen	YEM	Sa'dah Governorate
Yemen	YEM	Hajjah Governorate
Yemen	YEM	Dhamar Governorate
Yemen	YEM	'Amran Governorate
Yemen	YEM	Al Mahrah Governorate
Yemen	YEM	Ma'rib Governorate
Yemen	YEM	Raymah Governorate
Yemen	YEM	Socotra
Zambia	ZMB	Eastern
Zambia	ZMB	Muchinga
Zambia	ZMB	North-Western
Zambia	ZMB	Luapula
Zambia	ZMB	Central
Zambia	ZMB	Southern
Zambia	ZMB	Lusaka
Zambia	ZMB	Copperbelt
Zambia	ZMB	Northern
Zambia	ZMB	Western
Zimbabwe	ZWE	Bulawayo
Zimbabwe	ZWE	Harare
Zimbabwe	ZWE	Manicaland
Zimbabwe	ZWE	Mashonaland Central
Zimbabwe	ZWE	Mashonaland East
Zimbabwe	ZWE	Mashonaland West
Zimbabwe	ZWE	Masvingo
Zimbabwe	ZWE	Matabeleland North
Zimbabwe	ZWE	Matabeleland South
Zimbabwe	ZWE	Midlands
